"Label","ID","Detection quality","Spot N links","Spot center intensity","Spot center intensity","Spot frame","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot intensity","Spot position","Spot position","Spot position","Spot quick mean","Spot quick mean","Spot radius","Spot track ID","Track N spots","AP","AP","Somite","Somite"
"",""," "," ","Center ch1","Center ch2"," ","Mean ch1","Std ch1","Min ch1","Max ch1","Median ch1","Sum ch1","Mean ch2","Std ch2","Min ch2","Max ch2","Median ch2","Sum ch2","X","Y","Z","Mean ch1","Mean ch2"," "," "," ","Anterior","Posterior","16","17"
"","","","","(Counts)","(Counts)","","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(Counts)","(micron)","(micron)","(micron)","(Counts)","(Counts)","(micron)","","","","","",""
"453","453","","2","556.9758351038532","3543.9657149982568","70","531.8737446197991","81.0908567524947","313.0","2073.0","533.0","741432.0","3430.8156384505023","383.0459830612068","2303.0","6072.0","3450.0","4782557.0","291.18344483301405","554.4987337193578","126.29047188034485","523.3333333333334","3323.3333333333335","3.8554328942953164","10","131","0","1","1","0"
"454","454","","2","615.2524335944836","3547.6482304537617","69","587.6561302681993","83.42519829874736","357.0","1149.0","585.0","613513.0","3424.2107279693487","335.9161877272752","2408.0","4374.0","3441.0","3574876.0","290.8856457978296","554.2557310784209","126.32659236898625","577.5","3274.0","3.504938994813924","10","131","0","1","1","0"
"455","455","","2","615.8484409381398","3454.1558790457043","68","588.7647058823529","83.61507241184589","381.0","1943.0","586.0","700630.0","3335.7100840336134","308.7069875910579","2490.0","5863.0","3359.0","3969495.0","290.29056103899734","553.3905718799797","126.67103537773734","555.6666666666666","3203.6666666666665","3.676011030057441","10","131","0","1","1","0"
"456","456","","2","649.3005720584721","3568.7692845038805","67","614.8770358306189","82.8159772627483","382.0","1541.0","608.0","755069.0","3420.9820846905536","408.5026084333769","2409.0","4870.0","3474.0","4200966.0","291.0214350140987","554.0053357727795","126.94596390743045","539.2","3112.2","3.676011030057441","10","131","0","1","1","0"
"457","457","","2","670.8008777956738","3773.286940472014","66","636.3947368421053","93.64552956144928","363.0","1870.0","636.0","773856.0","3618.8898026315787","437.2957086660453","2283.0","5886.0","3671.0","4400570.0","290.9376508321496","552.9899530242733","127.12880663850032","560.8333333333334","3234.1666666666665","3.676011030057441","10","131","0","1","1","0"
"458","458","","2","656.3800425436531","3668.1452700548034","65","621.7269736842105","91.67912981610367","332.0","748.0","622.0","756020.0","3505.0715460526317","431.0086158949894","2396.0","6777.0","3534.0","4262167.0","291.4604511703419","553.9370846503289","126.85972129576088","567.0","3266.3333333333335","3.676011030057441","10","131","0","1","1","0"
"459","459","","2","679.2797554630192","3800.4881908948146","64","640.4017155110794","99.44830015314302","322.0","1338.0","636.0","895922.0","3660.0793423874197","420.7812019096625","2485.0","4860.0","3665.0","5120451.0","290.8575759507838","552.3907882509918","127.2689583555454","575.0","3319.0","3.8554328942953164","10","131","0","1","1","0"
"460","460","","2","643.2042817656464","3552.0054990954773","63","608.9407514450867","93.1972738066306","310.0","1322.0","617.0","842774.0","3418.6119942196533","448.5505383160756","2234.0","4794.0","3397.0","4731359.0","290.6544690790232","552.085783322338","128.19579368569796","543.3333333333334","3198.3333333333335","3.8554328942953164","10","131","0","1","1","0"
"461","461","","2","626.4856699427111","3564.24913075262","62","595.4190476190477","97.51887667767951","341.0","797.0","603.0","812747.0","3402.280586080586","489.9653075392499","2314.0","7507.0","3358.0","4644113.0","290.5508711900291","552.0259496294352","128.64521649826622","525.6666666666666","3053.1666666666665","3.8554328942953164","10","131","0","1","1","0"
"462","462","","2","631.253504208183","3470.83432230522","61","593.1655725747629","94.50824478390992","357.0","1742.0","598.0","813230.0","3290.4850474106493","513.9351165014286","2068.0","6970.0","3289.0","4511255.0","290.4989712436413","551.8283935206783","128.8661096562525","508.4","2984.6","3.8554328942953164","10","131","0","1","1","0"
"463","463","","2","599.7540962650919","3256.3477974342672","60","560.8291636883488","90.74461550577799","306.0","845.0","553.0","784600.0","3062.5025017869907","529.7550907552924","1747.0","4073.0","3140.0","4284441.0","290.24981532811296","550.8076542798216","129.05191142664773","513.0","2731.0","3.8554328942953164","10","131","0","1","1","0"
"464","464","","2","633.9670092986688","3302.010373301353","59","590.425320056899","102.40996969165766","345.0","1744.0","583.0","830138.0","3108.802987197724","504.6417385532062","1872.0","6373.0","3171.0","4370977.0","289.96657869487314","551.622619149533","128.93887464070633","509.85714285714283","2746.8571428571427","3.8554328942953164","10","131","0","1","1","0"
"465","465","","2","638.5491187729115","3330.5969738701865","58","594.6041512231283","106.42524513359442","314.0","2135.0","590.0","802121.0","3122.5122312824315","547.2208440044076","1750.0","7663.0","3161.0","4212269.0","290.26700911490474","551.5325451375281","128.5487546593365","543.75","2771.625","3.8554328942953164","10","131","0","1","1","0"
"466","466","","2","654.338407880609","3393.1359458485313","57","603.6748025843503","115.79111222658065","341.0","1732.0","594.0","840919.0","3150.402010050251","545.2355001539618","1894.0","6346.0","3201.0","4388510.0","290.12860869677024","551.1009136270858","128.18965032228056","502.1666666666667","2697.6666666666665","3.8554328942953164","10","131","0","1","1","0"
"467","467","","2","664.4042713479068","3304.7640145381724","56","614.9076479076479","118.97823779087096","316.0","1952.0","610.0","852262.0","3081.9862914862915","532.6889005732054","1816.0","7738.0","3130.0","4271633.0","289.7947961226766","550.9889970836836","128.0625857984107","518.5714285714286","2831.0","3.8554328942953164","10","131","0","1","1","0"
"468","468","","2","662.1127332155078","3226.1522442314977","55","617.2770467836257","128.05924584229723","341.0","1795.0","603.0","844435.0","3014.3296783625733","535.3833241846127","1787.0","6821.0","3102.0","4123603.0","289.69316048918586","550.6393115680548","127.97603073674026","556.75","2873.75","3.8554328942953164","10","131","0","1","1","0"
"469","469","","2","681.0714274953788","3258.2910597010673","54","633.3087693441415","128.56784197229706","330.0","871.0","632.0","859400.0","3034.583640383198","606.5901709670843","1640.0","4065.0","3107.0","4117930.0","290.362159678918","550.3956600515984","128.09682688748742","570.1666666666666","2672.0","3.8554328942953164","10","131","0","1","1","0"
"470","470","","2","696.7972572011807","3319.981271690163","53","647.9549033643522","118.04575189632139","357.0","1559.0","641.0","905193.0","3125.6456692913384","562.4850304320106","1793.0","6126.0","3189.0","4366527.0","290.5276374562396","551.1587365750147","128.17982407291268","615.6","2886.2","3.8554328942953164","10","131","0","1","1","0"
"471","471","","2","701.1624954896487","3441.9503836421914","52","653.3418986438259","116.6217427367813","377.0","761.0","645.0","915332.0","3228.5960028551035","545.9488066905807","1823.0","4642.0","3260.0","4523263.0","291.15785788744506","551.0766677740237","128.60984012933352","578.6666666666666","2859.8333333333335","3.8554328942953164","10","131","0","1","1","0"
"472","472","","2","698.9095323291895","3449.119525765199","51","650.1452312138729","101.56970403815866","390.0","1171.0","645.0","899801.0","3217.999277456647","498.3521921764321","1997.0","5631.0","3256.0","4453711.0","291.26195920002857","552.1333717871009","127.76512675515639","592.6666666666666","2812.0","3.8554328942953164","10","131","0","1","1","0"
"473","473","","2","744.2936708597113","3706.133342713993","50","681.7561338289963","133.6815468239056","363.0","1108.0","678.0","916962.0","3402.997026022305","649.7421455053619","2029.0","5676.0","3427.0","4577031.0","291.73950515138495","552.3063932500756","126.99778222660241","548.0","2961.875","3.8554328942953164","10","131","0","1","1","0"
"474","474","","2","666.7062365729711","3537.783542691481","49","615.4014440433212","110.91833166114287","324.0","946.0","610.0","852331.0","3296.156678700361","536.5851328254523","2011.0","5158.0","3308.0","4565177.0","292.4943719449719","552.578257270123","127.05210320919038","535.6666666666666","2715.6666666666665","3.8554328942953164","10","131","0","1","1","0"
"475","475","","2","638.6429253951561","3550.7800694407406","48","597.0072306579899","100.33749101893561","353.0","893.0","597.0","825661.0","3307.221981200289","526.6255702201285","2005.0","4953.0","3351.0","4573888.0","293.20303056623544","553.7706873554507","127.22851875740021","556.0","2930.5","3.8554328942953164","10","131","0","1","1","0"
"476","476","","2","605.1749485282945","3444.58268946318","47","571.3245227606461","90.96846294058221","346.0","688.0","569.0","778144.0","3225.420704845815","497.5426786445876","1955.0","7095.0","3266.0","4393023.0","293.41352825162227","554.2357733858372","127.36847871545571","524.6666666666666","2743.3333333333335","3.8554328942953164","10","131","0","1","1","0"
"477","477","","2","568.6064878603444","3477.320891786555","46","534.9483368719037","81.63360079927777","297.0","821.0","533.0","755882.0","3234.6263269639066","516.0385761848942","2047.0","6529.0","3239.0","4570527.0","294.4366452291194","553.8686680134308","127.65022179120923","485.0","2714.2","3.8554328942953164","10","131","0","1","1","0"
"478","478","","2","515.4562978470967","3248.178645008627","45","489.6810966810967","70.59927615798246","299.0","893.0","490.0","678698.0","3045.5541125541126","532.4087165646796","1743.0","8497.0","3077.0","4221138.0","294.4438716475248","553.6343830125597","127.61707162592388","466.6666666666667","2841.8333333333335","3.8554328942953164","10","131","0","1","1","0"
"479","479","","2","467.6319768542896","3063.2384016729666","44","449.66271312083023","59.07670876202228","279.0","536.0","447.0","606595.0","2878.8724981467753","492.9423709325405","1706.0","6999.0","2863.0","3883599.0","295.2137667309506","554.4984644391766","128.32280705129565","434.875","2553.5","3.8554328942953164","10","131","0","1","1","0"
"480","480","","2","431.73276592524314","2892.6460940774145","43","416.9189189189189","59.83286779744073","249.0","831.0","414.0","586188.0","2751.062588904694","493.8134753052092","1701.0","5605.0","2665.0","3867994.0","295.80175662648344","554.7477109908241","126.78290487385829","417.4","2690.2","3.8554328942953164","10","131","0","1","1","0"
"481","481","","2","402.9364042216122","2882.8603709372574","42","386.09375","55.17948760978544","231.0","802.0","385.0","543620.0","2703.409090909091","484.7133637878855","1695.0","5612.0","2667.0","3806400.0","296.08790704144565","555.8412672417836","124.75180562084631","395.6","2736.0","3.8554328942953164","10","131","0","1","1","0"
"482","482","","2","371.91796424292244","2943.6820148293145","41","355.62626262626264","54.48889797855392","195.0","503.0","357.0","492898.0","2759.5468975468975","471.0272248347161","1643.0","6620.0","2696.0","3824732.0","296.5631303502216","557.9737193051745","122.65962121487632","342.8","2704.4","3.8554328942953164","10","131","0","1","1","0"
"483","483","","2","366.2106566656124","3235.0184967119753","40","348.13898788310763","56.65669759045693","204.0","515.0","348.0","488439.0","2991.6379187455454","617.0427205774606","1663.0","6739.0","3009.0","4197268.0","296.64308672849614","559.0262598234165","122.84562677240281","327.8333333333333","2817.5","3.8554328942953164","10","131","0","1","1","0"
"484","484","","2","372.51630893337676","3753.1594895822","39","354.01066856330016","55.717186471565086","209.0","627.0","354.0","497739.0","3495.6130867709817","733.3248320262562","1894.0","4859.0","3457.0","4914832.0","296.704642417961","560.8900061498861","121.12686525694252","339.5","3085.5","3.8554328942953164","10","131","0","1","1","0"
"485","485","","2","353.4333304048406","3879.85409358666","38","338.96571845368345","50.15675710980297","214.0","621.0","341.0","464722.0","3647.0598103574034","654.9385690786777","1916.0","4741.0","3671.0","5000119.0","297.8127721590234","561.7886825102852","121.03851223193253","312.5","3119.6666666666665","3.8554328942953164","10","131","0","1","1","0"
"486","486","","2","337.163357186364","3922.691326588196","37","321.67836676217763","48.97582306535735","187.0","584.0","322.0","449063.0","3635.055157593123","641.8145986453659","1805.0","4597.0","3686.0","5074537.0","298.0304962628156","562.0194835398006","121.14532202470268","292.5","3104.6666666666665","3.8554328942953164","10","131","0","1","1","0"
"487","487","","2","323.01176580386567","3886.016819126361","36","304.3335689045936","50.60121255959616","162.0","631.0","304.0","430632.0","3547.4946996466433","698.991139898403","1671.0","5188.0","3574.0","5019705.0","297.8127721590234","561.7886825102852","121.03851223193254","277.0","2949.1666666666665","3.8554328942953164","10","131","0","1","1","0"
"488","488","","2","313.4321699201122","3894.970101254985","35","295.0652945351313","51.68538726103344","170.0","592.0","292.0","415747.0","3542.3406671398157","754.5953096240775","1701.0","5281.0","3531.0","4991158.0","297.06460066522817","561.2647064771254","120.71242622066308","270.4","2928.6","3.8554328942953164","10","131","0","1","1","0"
"489","489","","2","303.4476075701818","3696.650145824374","34","281.97444996451384","52.52032263718363","165.0","535.0","275.0","397302.0","3341.7260468417317","782.8971754939244","1642.0","5172.0","3337.0","4708492.0","296.3852137694753","560.9062524164287","120.19432562922053","252.42857142857142","2821.5714285714284","3.8554328942953164","10","131","0","1","1","0"
"490","490","","2","279.8045569747226","3447.2086804254454","33","262.54017216642757","43.86604495227458","160.0","549.0","259.0","365981.0","3134.3723098995697","680.5316087255837","1708.0","5491.0","3115.0","4369315.0","296.46338475655455","560.2164714001455","119.40027414609239","254.66666666666666","2844.1666666666665","3.8554328942953164","10","131","0","1","1","0"
"491","491","","2","284.2458908678144","3834.8357013825666","32","267.1598566308244","47.51495537404521","154.0","586.0","265.0","372688.0","3526.918996415771","830.576907008155","1557.0","5958.0","3512.0","4920052.0","295.2886277380961","560.3860418085815","119.27518784797864","236.0","2866.4","3.8554328942953164","10","131","0","1","1","0"
"492","492","","2","274.8846164383615","3717.6567398042807","31","259.2785087719298","45.041969278194976","151.0","517.0","258.0","354693.0","3441.6776315789475","722.6939699000304","1726.0","5870.0","3456.0","4708215.0","294.6857126887025","560.3752511227939","118.48429980933906","243.75","2962.25","3.8554328942953164","10","131","0","1","1","0"
